Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Parp14,1817,1,0,0,0,1,2,3,3,3,3,3,2,3,2,2,2,2,1,2,2,2,1,1,2,2,3,2,2,2,2,2,1,0,0,0,-1,-2,-2,-2,-3,-2,-1,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-2,-3,-3,-3,-3,-2,-2,-1,-1,0,2,1,1,1,0,0,-2,-2,-1,-1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1
Phactr4,694,-8,-9,-7,-5,-4,-4,-2,-1,-1,0,0,0,1,1,2,3,3,3,4,4,6,7,8,10,10,10,10,11,11,12,11,11,10,8,7,7,5,6,7,7,7,7,7,8,8,8,7,6,5,5,5,5,4,3,3,3,3,1,1,-1,0,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-3,-4,-3,-4,-3,-2,-2,-2,-3,-4,-4,-4,-4,-3,-2,-1,-1,0,0,1,1,1,1,0,0,-2,-1,-1
Pgm1,562,7,6,6,5,5,5,5,4,3,3,3,3,3,3,4,4,3,3,2,2,2,2,3,2,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,-1,-1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
Phf11b,271,-1,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-3,-3,-3,-1,0,-1,-1,-1,0,0,1,2,2,3,4,4,5,5,6,7,8,8,8,8,8,7,7,6,7,7,6,6,6,6,5,6,6,6,5,5,4,3,2,0,0,0,0,0,-1,-1,-3,-4,-5,-5,-5,-5,-5,-3,-3,-3,-3,-3,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-4
Picalm,417,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Pitpnm1,1243,2,0,-1,-1,-2,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-4,-2,-1,-1,-1,-1,0,0,0,0,0,1,1,1,2,2,1,1,1,2,3,3,3,3,3,2,1,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,-1,0,0,0,-1,-2,-2,-3,-3,-3,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3
Pik3ap1,296,1,1,2,2,2,3,3,2,2,2,3,3,3,3,4,4,3,3,3,3,3,3,2,1,1,1,1,0,0,0,-2,-3,-3,-4,-4,-5,-5,-4,-4,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-2,-2,-2,-2,-1,0,0,1,0,-1,0,0,1,1,-1,0,0,-1,-1,-2,-1,-2,-2,0,0,1,1,0,-2,-3,-3,-3,-2,-2,-2,-3,-2,-2,-1,-1,-1,-2,-2,-3,-1,-2,-1
Pilra,302,1,0,-1,0,0,0,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-2,0,0,1,1,1,1,1,1,0,0,-1,0,0,0,0,1,1,2,2,2,2,2,3,2,2,1,1,2,3
Phf11a,293,1,0,0,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,-2,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-3,-3,-3,-1,0,-1,-1,-1,0,0,1,2,2,3,4,4,5,5,6,7,8,8,8,8,8,7,7,6,7,7,6,6,6,6,5,6,6,6,5,5,4,3,2,0,0,0,0,0,-1,-1,-3
Pilrb1,224,1,0,-1,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-2,0,0,1,1,1,1,1,1,0,0,-1,0,0,0,0,1,1,2,2,2,2,2,3,2,2,1,1,2,2
Plaat3,162,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-3,-2,-2,-2,-1,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,3,3,2,1,0,0,0,1,0,0,0,0,0,-1,0,0,1,1,0,1,1,1,0,1,-1,-1,-1,-1,0,0,-1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,0,-2,-2
Pla2g7,440,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,4,4,3,3,3,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0
Pla2g4a,740,3,2,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,-1,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,-1,-1,-2,-4,-5,-5,-6,-6,-7,-7,-7,-6,-6,-6,-7,-8,-8,-8,-7,-7,-7,-6,-6,-6,-6,-5,-5,-5,-4,-3,-3,-4,-3,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2
Plod3,741,1,0,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,1,1,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,-1,-1,0,0,1,0,1,1,2,1,0,0,0,0,0,1,2,3,3,3,4,5,4,3,2,3,3,3,2,2,4,3,2,2,2,3,3,3,1,1,1,0,0,0,0,-1,-1,-2,-2,-2,-4,-5,-4
Plek,350,4,2,3,3,1,0,0,0,2,3,3,2,2,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,4,3,2,3,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,1,0,1,0,1,1,1,1,-1,-1,0,1,1,0,1,1,1,0,-1,-1,-1,1,1,1,2,3,3,3,4,5,6,7,7,8,8,7,7,6,6,6,5,4,4
Pomp,221,0,0,1,1,1,-1,0,0,0,2,2,3,2,2,2,2,2,2,1,3,3,3,4,3,2,3,3,3,4,4,4,4,3,3,2,4,4,3,3,1,0,0,1,0,0,0,-1,-2,-1,-2,-2,-3,-4,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,-3,-3,-2,-1,-1,0,2,2,2,3,3,4,5,5,6,6,5,6,6,5,6,7,7,8,7,7,8,8,9,10,12,12,13
Pnn,490,6,5,6,6,5,5,5,5,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,-1,0,1,2,3,3,2,2,2,2,3,2,2,1,2,2,3
Ppfibp2,882,-3,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-4,-5,-5,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,0,-1,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-3,-4,-4,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2
Ppp1r18,594,4,2,3,3,3,3,4,4,3,3,4,5,5,5,4,2,2,3,5,6,7,7,7,6,6,5,6,4,4,5,4,5,4,4,4,4,3,3,3,3,2,0,0,-1,-2,-1,-2,-3,-4,-4,-6,-6,-6,-6,-6,-6,-6,-5,-5,-4,-4,-4,-4,-4,-5,-4,-3,-2,-2,-2,-2,-1,-1,0,1,1,2,2,1,1,2,2,1,2,3,3,3,3,3,1,1,1,0,1,3,2,2,1,1,1
Prdx1,199,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-2,-1,0,-1,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,2,3,3,2,1,1,1,1,1,1,1,1,1,0,0,2,3,3,3,3,3,2,2,2,2,2,3,3,1,-1,-1,-1,-1,-1,0,0
Prdx6,608,4,3,2,2,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,0,-1,0,0,1,0,0,1,0,-1,-1,-2,-1,-1,0,0,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-3,-3,-5,-4,-4,-4,-3,-2,-2,-2,-3,-4,-3,-3,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,0,-1,-2,-2,-3,-2,-2,-3,-3,-2,-3,-3,-3
Ppp1r12a,1029,3,3,2,3,3,5,5,5,5,3,1,1,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,-1,0,-1,-1,-3,-3,-4,-4,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-2,-2,-3,-4,-4,-3,-3,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-2,-2,-2,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4
Pnp,289,-3,-4,-3,-3,-2,-2,-2,-2,-1,0,0,1,1,2,1,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,0,0,1,1,1,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-2,-2
Ppp2r5a,486,3,3,3,3,4,4,5,6,6,6,6,6,6,6,6,7,7,7,7,8,7,7,7,7,7,7,6,5,5,5,5,3,3,3,2,2,0,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-3,-3,-5,-4,-3,-3,-2,-3,-2,-1,0,1,1,1,1,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,1,0,0,0,1,1,-1,-1,-2,0,0,-1,-2,-2
Prpf38b,542,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-2,-2,-3,-2,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,2,3,3,3,3,2,2,2,2,2,3,3
Prrc2a,2158,5,4,3,4,3,4,4,4,4,4,3,4,3,4,4,3,2,2,2,3,3,3,3,3,5,6,6,5,5,4,4,4,5,5,5,4,5,5,4,4,5,4,4,3,3,3,3,3,3,2,2,3,2,2,1,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,0,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-1,1,1,0,0,0,1
Prex1,1261,10,9,10,10,10,10,9,9,9,9,9,8,8,7,7,6,6,5,5,5,4,5,4,5,4,2,3,1,0,0,0,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,4,5,6,5,5,5,5,5,4,4,2,3,4,3,3,2,2,2,2,2,2,2,2,1,0,-1,-1,-2,-2,-4,-5,-6,-7,-5,-5,-5,-6,-5,-4,-4,-2,-1,-1,0,0,0,0,1,2,3,4,3,3,3
Psat1,370,2,0,1,2,2,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-1,0,0,0,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1
Psma5,241,-1,-2,-1,-1,-1,-2,-2,-1,-1,0,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-3,-2,-1,-1,0,0,0,0,1,0,0,-1,-1,-1,-2,-1,-1,-1,-2,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,-3,-4,-4,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-3,-3,-3,-4,-5,-5,-6
Procr,242,1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,-1,-1,-2,-2,-2,-3,-2,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-2,-3,-2,0,-1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,-1,-2,-3,-5,-5,-5
Psmb9,219,-1,-2,-2,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-3,-2,-2,-2,-1,-1,-1,-2,-1,-1,-1,-1,0,0,1,2,2,2,2,2,2,2,3,3,2,2,1,1,1,1,1,1,0,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-5,-4,-4,-4,-3,-3,-2,-2,-1,-2,-3,-2,-2,-2,-2,-2,-1,-1,0,1,1,0,0,1,0,0,0
Prkcd,382,2,1,1,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,3,2,1,2,1,1,2,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,0,0
Prrc2c,2846,6,5,4,5,4,5,5,5,5,5,4,5,4,5,5,4,3,3,3,4,4,4,4,4,5,6,6,5,5,4,4,4,5,5,5,4,5,5,4,4,5,4,4,3,3,3,3,3,3,2,2,3,2,2,1,0,0,0,0,1,1,0,0,0,-1,-2,-4,-3,-2,-2,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-4,-4,-2,-2,-2,-1,0,1,1,1,1
Psmd4,376,-1,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,1,1,2,2,1,0,0,0,1,1,1,1,1,0,0,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,2,3,3,4,4,4,4,4,4,5,6,6,6,6,6,7,6,6,7,7,8,8,8,7,7,6,6,6,6,6,5,4,4,2,3,2,2,2,3,3,2,3
Ptgs2,375,-3,-4,-4,-4,-4,-4,-3,-2,-2,-1,0,0,0,-1,0,0,-1,-1,-1,0,1,1,0,0,0,-1,0,0,1,1,1,1,1,1,2,1,0,0,-1,0,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,3,4,4,3,4,4,4,5,5,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,3,2,2,2,2,2,1,1,0
Psme4,1843,1,-1,0,0,0,1,1,1,1,1,1,2,1,2,3,2,2,1,0,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-2,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,1,2,3,3,3,3,3,4,4,3,3,4,5,5,4,5,4,3,3,3,4,4,4,5,5,5,5,4,4,4,3,2,2,3,3,2,2,1,1,1,1,0,-1,-1,0,-1,0,1,1,1,1,2,3
Psme1,249,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-2,-2,0,-1,-1,-2,-1,0,-1,-1,-1,-2,-2,-1,-1,0,0,0,0,-1,-1,-1,-2,-3,-4,-4,-3,-2,-2,-1,-2,-1,-3,-3,-2,-1,0,0,1,0,1,0,-1,0,-1,-3,-2,-1,0,1,0,-1,-2,-3,-1,-1,-1,-2,-1,-2,-1,-2,-1,0,-1,-3,-3,-3,-3,-2,-3,-2,-1,-1,0,2,1,-1,-2,-1,-1,0,1,1,0,0,0
Ptges,153,1,0,0,0,0,0,0,0,0,2,2,3,4,5,5,5,5,5,5,4,3,3,3,4,5,5,5,4,4,4,4,5,5,4,4,3,3,2,3,2,2,2,1,0,1,1,0,0,-1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,1,0,0,0,-1,-1,-1,-2,-2,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4
Psme2,231,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-3,-3,-3,-3,-3,-4,-3,-3,-2,-1,0,0,0,0,-1,-1,-1,-2,-3,-4,-4,-4,-4,-3,-4,-5,-6,-6,-6,-5,-6,-5,-5,-6,-5,-3,-4,-4,-4,-3,-4,-4,-4,-4,-3,-3,-3,-4,-3,-2,-2,-2,-2,-3,-2,-1,0,1,2,1,2,1,1,2,2,0,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,0,0,0,-1
Ptpn2,837,4,3,2,2,2,1,1,1,1,0,-1,-1,-1,0,-1,-1,-2,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,2,2,2,1,1,1,0,1,2,2,2,2,1,0,0,2,2,2,2,2,1,2,2,3,3,3,2,1,1,2
Pstpip2,334,0,-1,0,1,1,1,2,0,0,-1,-2,-2,-2,-1,-1,0,0,0,0,-1,-2,-1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,2,2,1,3,3,3,3,2,3,4,4,4,4,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,1,0,0,1,1,0,-1,-2,-1,0,-1,-1,-1,0,0,1,2,3,4,4,3,3,3,3,2,2,2,2,3,2
Pvr,249,1,-1,-1,0,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-5,-5,-5,-4,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,1,1
Ptprj,535,4,3,3,3,3,2,2,1,1,1,2,2,2,2,0,-1,-2,-1,-1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,-2,-1,-1,-2,-2,-1
Rab20,233,5,4,2,1,1,2,2,1,1,1,1,1,1,2,3,3,3,4,3,3,3,3,3,3,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-2,-3,-2,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-3,-2,-4,-4,-4,-5,-4,-5
Rabgap1l,3898,4,3,3,3,4,5,5,6,6,5,6,7,7,7,8,6,7,7,7,6,6,6,6,5,4,3,2,1,0,0,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,0,-2,-2,-2,-2,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,1,2,1,1,2,2,2,2,1,0,0,0,0
Rab3ip,428,-4,-5,-6,-6,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,2,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0
Rap2c,183,2,2,1,1,1,0,0,-1,-2,-2,-2,-1,0,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-6,-6,-6,-5,-6,-7,-6,-6,-6,-6,-5,-3,-4,-4,-5,-6,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,2,1,2,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,2,3,2,2,1,1,0,1,1
Rab43,215,2,1,2,2,3,3,3,3,2,2,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,1,2,2,3,3,2,2,3,3,3,3,3,3,3,2,2,1,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1
Rab5if,129,5,4,3,3,3,2,0,-2,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-3,-3,-3,-3,-1,0,-1,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-2,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-2,-1,-1,-1,-2
Rab11a,310,1,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4,-5,-6,-6,-7,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,0,1,2,2,2,1,-1,-2,-2,-3,-2,-1,-1,-1,0,0,0,0,1,0,0,-2,-1,-1,-2,-2,-3,-3,-3,-4,-3,-4,-6,-6,-7,-5,-4,-3,-2,-2
Rbm10,130,0,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,4,4,4,4,5,5,5,6,6,7,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,5,6,5,5,5,4,3,3,3,2,2,2,1,2,2,1,1,1,1,2,2,3,4,5,6,7,8,8,9,10,11,11,12,13,14,14,15,15,15,15
Rasa4,802,3,2,2,2,1,0,0,-1,-1,-1,-2,-1,-1,0,0,-1,-1,0,0,0,-1,0,0,0,0,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,0,0,-1,-1,-1,-2,-3,-4,-5,-5,-5,-4,-5,-6,-6,-6,-5,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,0,1,1,1,0,-1,-1,0,0,-1,-2,-3,-3,-3,-4,-4,-5,-4,-3,-3,-4,-4,-4,-4,-5
Rbm47,521,-2,-3,-4,-4,-3,-2,-2,-2,-2,-2,-3,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,2,3,2,2,1,-1,-2,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-2,-2,-2,-4,-4,-3,-2,-2,-2,-3,-3,-5,-5,-4,-5,-3,-3,-3,-2,-1,0,0,0,0,0,1,2,1,1,2,2,2,2,4
Rassf4,322,2,1,0,1,1,1,0,0,1,1,1,1,1,2,2,4,3,1,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,1,1,1,1,1,1,1,-1,-2,-2,-2,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,0,0,-1,-1,-1,-2,-2,0,1,0,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-3,-3,-4,-4
